Import Date,ISID,Project,Protein,Modality,Control Type,Stress Condition,Temp. (°C),Time (Days),Well ID,Protein Conc (mg/mL),Sample Name,Notebook#,pH,Buffer,Arginine (mM),NaCl (mM),PS80 (%),Sucrose (%),Trehalose (%),Additional Excipient Name,Additional Excipient Unit,Additional Excipient Conc,CE-SDS NR - %Purity Sum,CE-SDS NR - Δ %Purity,CE-SDS NR - Abs (Δ %Purity),CE-SDS Red - %Purity Main Peak,CE-SDS Red - %Purity Sum,CE-SDS Red - Δ %Purity,CE-SDS Red - Abs (Δ %Purity),UV-Vis - A350-A500,cIEF - %Main,cIEF - %Acidic,cIEF - %Basic,cIEF - Δ %Main,cIEF - Δ %Acidic,cIEF - Δ %Basic,cIEF - Abs (Δ %Main),cIEF - Abs (Δ %Acidic),cIEF - Abs (Δ %Basic),DSF - Tm1 (°C),DSF - Tm2 (°C),FC - Initial - 0.22 μm conc. (cells/mL),FC - Initial - 0.45 μm conc. (cells/mL),FC - Initial - 0.88 μm conc. (cells/mL),FC - Initial - 1 μm conc. (cells/mL),FC - Initial - 1.35 μm conc. (cells/mL),FC - Initial - 2 μm conc. (cells/mL),FC - Initial - 5 μm conc. (cells/mL),FC - Initial - 10 μm conc. (cells/mL),FC - Initial - 25 μm conc. (cells/mL),FC - Stress - 0.22 μm conc. (cells/mL),FC - Stress - 0.45 μm conc. (cells/mL),FC - Stress - 0.88 μm conc. (cells/mL),FC - Stress - 1 μm conc. (cells/mL),FC - Stress - 1.35 μm conc. (cells/mL),FC - Stress - 2 μm conc. (cells/mL),FC - Stress - 5 μm conc. (cells/mL),FC - Stress - 10 μm conc. (cells/mL),FC - Stress - 25 μm conc. (cells/mL),AVG__2_UM,AVG__5_UM,AVG__25_UM,AVG_2_50_UM,AVG__100_UM,AVG_PARTICLE_COVERAGE____,RP-UPLC %Main,RP-UPLC %Pre-Peak,RP-UPLC %Post-Peak,RP-UPLC - Δ %Main,RP-UPLC - Δ %Pre-Peak,RP-UPLC - Δ %Post-Peak,RP-UPLC - Abs (Δ %Main),RP-UPLC - Abs (Δ %Pre-Peak),RP-UPLC - Abs (Δ %Post-Peak),UP-SEC - %Monomer,UP-SEC - %LMW,UP-SEC - %HMW,UP-SEC - Δ %Monomer,UP-SEC - Δ %LMW,UP-SEC - Δ %HMW,UP-SEC - Abs(Δ %Monomer),UP-SEC - Abs(Δ %LMW),UP-SEC - Abs(Δ %HMW),BATCH_BIOREG_ID,C_BIOREG_ID,FRAMEWORK,MERCK_NAME,PI,MW,IMPORTED_DATA_FILE_NAME,TARGETS,REAGENT_TYPE,Simplified Excipients,1st Excipient in Sample,2nd Excipient in Sample,#Conc for Excipient1,Origin of data
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50,10,E04,1,,NB-ferguhei-5069961-0004,6.8,Citrate,0,0,0,0,0,,,,,,,,99.18,-0.52,,0.075,,,,,,,,,,64,67.2,11075,445,81,61,20,20,0,0,,1000000,249255,13284,1597,20,20,0,0,,,,,,,,,,,,,,,,,95.7,4.06,0.27,7.79,-7.76,-0.02,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,N/A,-,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50,10,E05,1,,NB-ferguhei-5069961-0004,5,Histidine,0,0,0,0,0,,,,,,,,98.22,-1.48,,0.059,,,,,,,,,,59.4,61.8,45857,3294,263,162,101,61,20,0,,2000000,658957,89197,31485,13225,5541,61,40,,,,,,,,,,,,,,,,,74.2,4.68,21.17,-13.73,-7.14,20.88,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,N/A,-,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50,10,E06,1,,NB-ferguhei-5069961-0004,5.6,Acetate,0,0,0,0,0,,,,,,,,99.43,-0.26,,0.053,,,,,,,,,,65,66.6,62835,3456,222,81,81,81,0,0,,862200,80534,28691,18319,7865,3943,162,40,,,,,,,,,,,,,,,,,89.6,4.63,5.74,1.76,-7.19,5.45,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,N/A,-,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50,10,E07,1,,NB-ferguhei-5069961-0004,5.6,Histidine,0,0,0,0,0,,,,,,,,99.5,-0.2,,0.054,,,,,,,,,,59.6,64.6,48101,3072,283,162,101,61,0,0,,1000000,481073,93202,47855,19004,6187,142,101,,,,,,,,,,,,,,,,,89.6,3.8,6.61,1.72,-8.02,6.32,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,N/A,-,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50,10,E08,1,,NB-ferguhei-5069961-0004,6.2,Acetate,0,0,0,0,0,,,,,,,,99.25,-0.45,,0.059,,,,,,,,,,65.2,67,47434,2021,182,121,40,40,0,0,,466361,9077,2446,1435,505,222,61,40,,,,,,,,,,,,,,,,,87.2,4.51,8.33,-0.72,-7.31,8.04,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,N/A,-,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50,10,E09,1,,NB-ferguhei-5069961-0004,5.6,Citrate,0,0,0,0,0,,,,,,,,99.67,-0.03,,0.09,,,,,,,,,,65.6,68.6,10792,121,40,20,20,20,20,0,,447701,91525,5195,970,61,0,0,0,,,,,,,,,,,,,,,,,95.5,3.89,0.63,7.6,-7.93,0.34,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,N/A,-,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50,10,E10,1,,NB-ferguhei-5069961-0004,6.2,Histidine,0,0,0,0,0,,,,,,,,99.44,-0.25,,0.056,,,,,,,,,,65.4,68,48647,2526,263,121,40,20,20,20,,193675,48490,15483,10288,3578,1233,40,40,,,,,,,,,,,,,,,,,92.2,3.21,4.57,4.34,-8.61,4.28,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,N/A,-,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50,10,E11,1,,NB-ferguhei-5069961-0004,6.8,Histidine,0,0,0,0,0,,,,,,,,99.2,-0.5,,0.058,,,,,,,,,,65.4,66.8,72617,3840,586,465,222,182,0,0,,3000000,112820,17643,8235,1841,486,20,0,,,,,,,,,,,,,,,,,91.2,3.23,5.56,3.34,-8.59,5.27,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,N/A,-,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50,10,F02,1,,NB-ferguhei-5069961-0004,5,Acetate,0,50,0,0,0,,,,,,,,99.48,-0.22,,0.352,,,,,,,,,,61.8,62.6,43109,546,40,20,0,0,0,0,,2000000,2000000,2000000,2000000,2000000,1000000,3173,0,,,,,,,,,,,,,,,,,59.5,15.87,24.6,,4.05,24.31,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 50 mM,NaCl 50 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50,10,F03,1,,NB-ferguhei-5069961-0004,6.2,Citrate,0,50,0,0,0,,,,,,,,99.62,-0.07,,0.102,,,,,,,,,,65,68,78762,4123,222,81,40,20,0,0,,1000000,775782,333255,174087,8835,465,40,0,,,,,,,,,,,,,,,,,93.5,5.85,0.63,5.65,-5.97,0.34,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 50 mM,NaCl 50 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50,10,F04,1,,NB-ferguhei-5069961-0004,6.8,Citrate,0,50,0,0,0,,,,,,,,99.43,-0.26,,0.075,,,,,,,,,,65,67.6,88079,5235,404,101,20,20,0,0,,1000000,320351,29661,5803,142,40,20,0,,,,,,,,,,,,,,,,,94.7,4.94,0.33,6.85,-6.88,0.04,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 50 mM,NaCl 50 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50,10,F05,1,,NB-ferguhei-5069961-0004,5,Histidine,0,50,0,0,0,,,,,,,,95.25,-4.45,,0.374,,,,,,,,,,56.6,58,16047,202,40,40,40,40,20,0,,2000000,2000000,2000000,2000000,1000000,1000000,40178,20.2,,,,,,,,,,,,,,,,,11.5,8.4,80.06,,-3.42,79.77,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 50 mM,NaCl 50 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50,10,F06,1,,NB-ferguhei-5069961-0004,5.6,Acetate,0,50,0,0,0,,,,,,,,99.47,-0.22,,0.287,,,,,,,,,,62.6,64,9681,344,40,40,0,0,0,0,,3000000,2000000,2000000,2000000,1000000,826104,183219,50436,,,,,,,,,,,,,,,,,93.5,4.81,1.72,5.59,-7.01,1.43,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 50 mM,NaCl 50 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50,10,F07,1,,NB-ferguhei-5069961-0004,5.6,Histidine,0,50,0,0,0,,,,,,,,99.1,-0.59,,0.313,,,,,,,,,,52.8,61.2,7255,101,40,40,20,20,20,20,,3000000,3000000,3000000,2000000,2000000,273649,0,0,,,,,,,,,,,,,,,,,74.9,10.03,15.07,-12.98,-1.79,14.78,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 50 mM,NaCl 50 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50,10,F08,1,,NB-ferguhei-5069961-0004,6.2,Acetate,0,50,0,0,0,,,,,,,,90,-9.69,,0.082,,,,,,,,,,57.4,64.2,2930,162,81,61,40,20,0,0,,1000000,722818,246916,108692,3113,323.4,60.6,0,,,,,,,,,,,,,,,,,93.9,5.71,0.39,6.02,-6.11,0.1,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 50 mM,NaCl 50 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50,10,F09,1,,NB-ferguhei-5069961-0004,5.6,Citrate,0,50,0,0,0,,,,,,,,99.63,-0.06,,0.229,,,,,,,,,,60.2,65,65604,2264,61,40,40,20,0,0,,3000000,1000000,142434,46595,9545.5,3134.6,80.9,0,,,,,,,,,,,,,,,,,93.8,5.73,0.47,5.92,-6.09,0.18,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 50 mM,NaCl 50 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50,10,F10,1,,NB-ferguhei-5069961-0004,6.2,Histidine,0,50,0,0,0,,,,,,,,99.49,-0.21,,0.293,,,,,,,,,,62.2,63.6,2668,263,20,20,0,0,0,0,,735295,271640,67253,33333,12836,5922.8,121.3,0,,,,,,,,,,,,,,,,,94.1,4.67,1.27,6.18,-7.15,0.98,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 50 mM,NaCl 50 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50,10,F11,1,,NB-ferguhei-5069961-0004,6.8,Histidine,0,50,0,0,0,,,,,,,,99.62,-0.07,,0.095,,,,,,,,,,63.8,65.2,344,81,40,40,40,0,0,0,,706105,393931,103505,37210,1091.4,161.7,0,0,,,,,,,,,,,,,,,,,95.8,4.08,0.17,7.87,-7.74,-0.12,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 50 mM,NaCl 50 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50,10,G02,1,,NB-ferguhei-5069961-0004,5,Acetate,0,150,0,0,0,,,,,,,,98.45,-1.24,,0.391,,,,,,,,,,58,60.2,101903,5073,61,40,20,0,0,0,,3000000,3000000,2000000,1000000,273513,10349,141.5,0,,,,,,,,,,,,,,,,,0,0,0,,-11.82,-0.29,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 150 mM,NaCl 150 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50,10,G03,1,,NB-ferguhei-5069961-0004,6.2,Citrate,0,150,0,0,0,,,,,,,,0,-99.69,,0.211,,,,,,,,,,60.2,65,21342,728,20,0,0,0,0,0,,4000000,3000000,2000000,2000000,646859,124359,20.2,0,,,,,,,,,,,,,,,,,92.1,7.12,0.78,4.21,-4.7,0.49,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 150 mM,NaCl 150 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50,10,G04,1,,NB-ferguhei-5069961-0004,6.8,Citrate,0,150,0,0,0,,,,,,,,99.66,-0.03,,0.13,,,,,,,,,,64.2,65.6,21524,869,101,40,40,20,0,0,,4000000,2000000,580345,266708,37749,10251,283.1,0,,,,,,,,,,,,,,,,,92,7.6,0.38,4.14,-4.22,0.09,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 150 mM,NaCl 150 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50,10,G05,1,,NB-ferguhei-5069961-0004,5,Histidine,0,150,0,0,0,,,,,,,,93.59,-6.1,,0.543,,,,,,,,,,48.8,56.2,75366,2102,121,81,0,0,0,0,,2000000,2000000,1000000,863640,122999,12896,727.7,101.1,,,,,,,,,,,,,,,,,21.3,12.52,66.21,,0.7,65.92,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 150 mM,NaCl 150 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50,10,G06,1,,NB-ferguhei-5069961-0004,5.6,Acetate,0,150,0,0,0,,,,,,,,98.66,-1.03,,0.323,,,,,,,,,,56.4,62.8,56690,1334,81,61,20,20,0,0,,3000000,2000000,1000000,789485,142234,19770,404.3,20.2,,,,,,,,,,,,,,,,,91.2,8.1,0.74,3.28,-3.72,0.45,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 150 mM,NaCl 150 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50,10,G07,1,,NB-ferguhei-5069961-0004,5.6,Histidine,0,150,0,0,0,,,,,,,,98.3,-1.39,,0.37,,,,,,,,,,54.2,60.4,28699,465,20,0,0,0,0,0,,4000000,3000000,2000000,2000000,185672,4931.8,141.5,0,,,,,,,,,,,,,,,,,24.7,18.31,0,,6.49,-0.29,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 150 mM,NaCl 150 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50,10,G08,1,,NB-ferguhei-5069961-0004,6.2,Acetate,0,150,0,0,0,,,,,,,,99.66,-0.03,,0.146,,,,,,,,,,64.2,68.4,32114,849,202,81,0,0,0,0,,2000000,1000000,441331,240963,22926,3537.9,363.9,0,,,,,,,,,,,,,,,,,89.1,10.58,0.35,1.19,-1.24,0.06,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 150 mM,NaCl 150 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50,10,G09,1,,NB-ferguhei-5069961-0004,5.6,Citrate,0,150,0,0,0,,,,,,,,100,0.31,,0.303,,,,,,,,,,64.2,63,29689,768,61,40,20,0,0,0,,3000000,1000000,600805,337546,34292,6348.9,60.7,0,,,,,,,,,,,,,,,,,85.3,13.96,0.74,-2.58,2.14,0.45,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 150 mM,NaCl 150 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50,10,G10,1,,NB-ferguhei-5069961-0004,6.2,Histidine,0,150,0,0,0,,,,,,,,100,0.31,,0.28,,,,,,,,,,58.8,63.8,36560,829,61,40,0,0,0,0,,2000000,1000000,390941,218946,22930,5277.5,121.3,0,,,,,,,,,,,,,,,,,87.5,11.93,0.61,-0.42,0.11,0.32,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 150 mM,NaCl 150 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50,10,G11,1,,NB-ferguhei-5069961-0004,6.8,Histidine,0,150,0,0,0,,,,,,,,99.53,-0.17,,0.114,,,,,,,,,,60.4,64.6,36500,869,40,0,0,0,0,0,,1000000,837125,368282,198351,12916,1313.9,101.1,0,,,,,,,,,,,,,,,,,89.6,10.3,0.06,1.76,-1.52,-0.23,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 150 mM,NaCl 150 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,5,0,H07,1,,NB-ferguhei-5069961-0004,6,Water,0,0,0,0,0,,,,,,,,99.69,,,0.011,76.4,17.9,5.7,0,,,,,,65.4,68.2,104510,21767,5336,2688,323,20,0,0,,484296,181207,43356,20961,4487.2,1253.2,40.4,40.4,,,,,,,,,,,,,,,,,87.9,11.82,0.29,0,0,0,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,N/A,-,-,0,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,5,0,H08,1,,NB-ferguhei-5069961-0004,5.5,Acetate,0,0,0,0,0,,,,,,,,,,,0.011,,,,,,,,,,64.4,65.6,1000000,668219,281459,153576,32527,5782,303,20,,,,,,,,,,,,,,,,,,,,,,,,,,90.6,9.37,0.04,2.71,-2.45,-0.25,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,N/A,-,-,0,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,45,10,D03,1,,NB-ferguhei-5069961-0004,5.6,Acetate,0,0,0,0,0,,,,,,,,99.28,0.53,,0.054,,,,,,,,,,60.4,65,48870,3496,404,263,101,61,0,0,,1000000,368618,23941,1545,119,68,0,0,,,,,,,,,,,,,,,,,94.1,4.04,1.82,-1.33,1.01,0.32,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,N/A,-,-,0,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,45,10,D04,1,,NB-ferguhei-5069961-0004,6.2,Acetate,0,0,0,0,0,,,,,,,,98.63,-0.12,,0.055,,,,,,,,,,64.4,65.6,13197,505,61,40,20,0,0,0,,103890,34353,2240,204,51,17,0,0,,,,,,,,,,,,,,,,,92.9,5,2.06,-2.53,1.97,0.56,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,N/A,-,-,0,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,45,10,D05,1,,NB-ferguhei-5069961-0004,5.6,Citrate,0,0,0,0,0,,,,,,,,99.22,0.46,,0.057,,,,,,,,,,63.8,65.6,11075,445,81,61,20,20,0,0,,158218,47829,9114,3089,390,17,0,0,,,,,,,,,,,,,,,,,95.4,2.6,1.97,-0.03,-0.43,0.47,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,N/A,-,-,0,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,45,10,D06,1,,NB-ferguhei-5069961-0004,6.2,Citrate,0,0,0,0,0,,,,,,,,99.01,0.26,,0.056,,,,,,,,,,65,67.6,45857,3294,263,162,101,61,20,0,,180471,70810,17686,6433,679,85,0,0,,,,,,,,,,,,,,,,,95.4,2.7,1.95,-0.12,-0.33,0.45,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,N/A,-,-,0,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,45,10,D07,1,,NB-ferguhei-5069961-0004,6.8,Citrate,0,0,0,0,0,,,,,,,,99.16,0.41,,0.052,,,,,,,,,,63.8,67.2,62835,3456,222,81,81,81,0,0,,48099,15852,2682,560,51,34,17,17,,,,,,,,,,,,,,,,,95.5,2.61,1.88,0.05,-0.42,0.38,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,N/A,-,-,0,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,45,10,D08,1,,NB-ferguhei-5069961-0004,5,Histidine,0,0,0,0,0,,,,,,,,99.38,0.63,,0.053,,,,,,,,,,56.2,60.8,48101,3072,283,162,101,61,0,0,,2000000,738484,40397,1885,272,187,51,34,,,,,,,,,,,,,,,,,94.6,3.33,2.11,-0.92,0.3,0.61,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,N/A,-,-,0,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,45,10,D09,1,,NB-ferguhei-5069961-0004,5.6,Histidine,0,0,0,0,0,,,,,,,,98.75,-0.01,,0.054,,,,,,,,,,63.4,65.6,47434,2021,182,121,40,40,0,0,,2000000,1000000,219368,29221,255,68,0,0,,,,,,,,,,,,,,,,,94.6,2.42,2.94,-0.83,-0.61,1.44,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,N/A,-,-,0,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,45,10,D10,1,,NB-ferguhei-5069961-0004,6.2,Histidine,0,0,0,0,0,,,,,,,,98.72,-0.03,,0.053,,,,,,,,,,59.6,66.2,10792,121,40,20,20,20,20,0,,327887,90765,6858,679,102,51,17,17,,,,,,,,,,,,,,,,,95.1,2.67,2.2,-0.34,-0.36,0.7,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,N/A,-,-,0,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,45,10,D11,1,,NB-ferguhei-5069961-0004,6.8,Histidine,0,0,0,0,0,,,,,,,,99.06,0.31,,0.053,,,,,,,,,,64.6,66.2,48647,2526,263,121,40,20,20,20,,518950,10663,764,289,51,17,0,0,,,,,,,,,,,,,,,,,95.9,2.17,1.98,0.38,-0.86,0.48,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,N/A,-,-,0,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,MK-2032,mAb,Single Control,,50,10,B02,1,,NB-ferguhei-5069961-0004,5,Acetate,0,0,0,0,0,,,,,,,,99,0.67,,0.044,,,,,,,,,,59.4,61.8,29854,655,67,17,0,0,0,0,,2000000,526696,24622,10528,3243,1053,17,0,,,,,,,,,,,,,,,,,81.9,1.72,16.36,-15.8,0.4,15.46,,,,Tox Batch 19K-2032-19003 UFP ,Tox Batch 19K-2032-19003 UFP ,,,,,aTau historical data.xlsx,,,N/A,-,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,MK-2032,mAb,Single Control,,50,10,B03,1,,NB-ferguhei-5069961-0004,6.2,Citrate,0,0,0,0,0,,,,,,,,100,0.94,,0.044,,,,,,,,,,64.8,69.6,117961,2235,101,17,0,0,0,0,,1000000,460155,72377,30493,7793,2716,68,34,,,,,,,,,,,,,,,,,94.2,1.56,4.21,-3.53,0.2,3.31,,,,Tox Batch 19K-2032-19003 UFP ,Tox Batch 19K-2032-19003 UFP ,,,,,aTau historical data.xlsx,,,N/A,-,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,MK-2032,mAb,Single Control,,50,10,B04,1,,NB-ferguhei-5069961-0004,6.8,Citrate,0,0,0,0,0,,,,,,,,100,0.78,,0.045,,,,,,,,,,65.2,70,141006,4185,50,17,0,0,0,0,,2000000,1000000,140414,47710,11885,4958,51,0,,,,,,,,,,,,,,,,,94.2,1.67,4.13,-3.55,0.3,3.23,,,,Tox Batch 19K-2032-19003 UFP ,Tox Batch 19K-2032-19003 UFP ,,,,,aTau historical data.xlsx,,,N/A,-,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,MK-2032,mAb,Single Control,,50,10,B05,1,,NB-ferguhei-5069961-0004,5,Histidine,0,0,0,0,0,,,,,,,,97,-1.67,,0.047,,,,,,,,,,56,59.6,91493,8704,807,134,0,0,0,0,,824575,204573,19982,10390,3209,1375,51,17,,,,,,,,,,,,,,,,,30,3.14,66.89,,1.8,65.99,,,,Tox Batch 19K-2032-19003 UFP ,Tox Batch 19K-2032-19003 UFP ,,,,,aTau historical data.xlsx,,,N/A,-,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,MK-2032,mAb,Single Control,,50,10,B06,1,,NB-ferguhei-5069961-0004,5.6,Acetate,0,0,0,0,0,,,,,,,,100,0.92,,0.045,,,,,,,,,,56.8,62.2,86873,2756,168,17,0,0,0,0,,201781,52906,5279,2631,967,611,170,85,,,,,,,,,,,,,,,,,86.4,1.94,11.7,-11.39,0.6,10.8,,,,Tox Batch 19K-2032-19003 UFP ,Tox Batch 19K-2032-19003 UFP ,,,,,aTau historical data.xlsx,,,N/A,-,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,MK-2032,mAb,Single Control,,50,10,B07,1,,NB-ferguhei-5069961-0004,5.6,Histidine,0,0,0,0,0,,,,,,,,99,0.49,,0.044,,,,,,,,,,59.4,65.6,3638,748,162,81,40,0,0,0,,130995,37136,6738,3853,1494,645,34,17,,,,,,,,,,,,,,,,,80,1.88,18.09,-17.72,0.5,17.19,,,,Tox Batch 19K-2032-19003 UFP ,Tox Batch 19K-2032-19003 UFP ,,,,,aTau historical data.xlsx,,,N/A,-,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,MK-2032,mAb,Single Control,,50,10,B08,1,,NB-ferguhei-5069961-0004,6.2,Acetate,0,0,0,0,0,,,,,,,,100,1.16,,0.047,,,,,,,,,,63.2,60.2,31690,445,0,0,0,0,0,0,,84624,27003,3955,1511,51,0,0,0,,,,,,,,,,,,,,,,,95.6,2.12,2.27,-2.14,0.8,1.37,,,,Tox Batch 19K-2032-19003 UFP ,Tox Batch 19K-2032-19003 UFP ,,,,,aTau historical data.xlsx,,,N/A,-,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,MK-2032,mAb,Single Control,,50,10,B09,1,,NB-ferguhei-5069961-0004,5.6,Citrate,0,0,0,0,0,,,,,,,,100,1.11,,0.046,,,,,,,,,,63.4,69,7599,606,40,40,0,0,0,0,,84098,31501,9674,5584,1782,645,102,34,,,,,,,,,,,,,,,,,93.4,1.87,4.77,-4.4,0.5,3.87,,,,Tox Batch 19K-2032-19003 UFP ,Tox Batch 19K-2032-19003 UFP ,,,,,aTau historical data.xlsx,,,N/A,-,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,MK-2032,mAb,Single Control,,50,10,B10,1,,NB-ferguhei-5069961-0004,6.2,Histidine,0,0,0,0,0,,,,,,,,100,0.95,,0.047,,,,,,,,,,62,62,30477,1637,344,162,40,0,0,0,,21232,3072,594,289,153,136,68,34,,,,,,,,,,,,,,,,,89.3,1.51,9.23,-8.49,0.2,8.33,,,,Tox Batch 19K-2032-19003 UFP ,Tox Batch 19K-2032-19003 UFP ,,,,,aTau historical data.xlsx,,,N/A,-,-,2,Protein Formulation Characterization Summary
