"School","ExamScore","PercentFSM","Gender","VRBand","SchoolDenomination"
7,1,55,"Male","VR2","Maintained"
7,10,55,"Female","VR3","Maintained"
7,12,55,"Male","VR3","Maintained"
7,18,55,"Female","VR3","Maintained"
7,9,55,"Male","VR2","Maintained"
7,19,55,"Female","VR3","Maintained"
7,19,55,"Male","VR3","Maintained"
7,13,55,"Female","VR3","Maintained"
7,14,55,"Male","VR2","Maintained"
7,16,55,"Male","VR2","Maintained"
7,9,55,"Male","VR2","Maintained"
7,7,55,"Female","VR3","Maintained"
7,4,55,"Female","VR2","Maintained"
7,24,55,"Male","VR2","Maintained"
7,17,55,"Male","VR2","Maintained"
7,20,55,"Male","VR2","Maintained"
7,17,55,"Male","VR2","Maintained"
7,19,55,"Female","VR3","Maintained"
7,1,55,"Female","VR3","Maintained"
7,18,55,"Female","VR2","Maintained"
7,32,55,"Female","VR1","Maintained"
7,25,55,"Female","VR1","Maintained"
7,17,55,"Male","VR2","Maintained"
7,28,55,"Female","VR2","Maintained"
7,25,55,"Female","VR2","Maintained"
7,14,55,"Female","VR2","Maintained"
7,6,55,"Female","VR2","Maintained"
7,16,55,"Female","VR2","Maintained"
7,20,55,"Male","VR2","Maintained"
7,4,55,"Female","VR3","Maintained"
7,33,55,"Male","VR1","Maintained"
7,15,55,"Male","VR2","Maintained"
7,12,55,"Female","VR2","Maintained"
7,11,55,"Female","VR3","Maintained"
7,3,55,"Female","VR3","Maintained"
7,20,55,"Male","VR3","Maintained"
7,29,55,"Female","VR2","Maintained"
7,8,55,"Female","VR2","Maintained"
7,24,55,"Female","VR1","Maintained"
7,31,55,"Female","VR3","Maintained"
7,24,55,"Male","VR1","Maintained"
7,37,55,"Female","VR1","Maintained"
7,31,55,"Female","VR2","Maintained"
7,17,55,"Female","VR3","Maintained"
7,7,55,"Male","VR3","Maintained"
7,32,55,"Female","VR2","Maintained"
8,13,63,"Female","VR2","Maintained"
8,11,63,"Female","VR2","Maintained"
8,17,63,"Female","VR3","Maintained"
8,23,63,"Female","VR1","Maintained"
8,17,63,"Female","VR3","Maintained"
8,18,63,"Female","VR3","Maintained"
8,21,63,"Female","VR3","Maintained"
8,12,63,"Female","VR2","Maintained"
8,20,63,"Female","VR2","Maintained"
8,22,63,"Female","VR2","Maintained"
8,29,63,"Female","VR2","Maintained"
8,19,63,"Female","VR2","Maintained"
8,10,63,"Female","VR3","Maintained"
8,14,63,"Female","VR2","Maintained"
8,28,63,"Female","VR2","Maintained"
8,34,63,"Female","VR1","Maintained"
8,13,63,"Female","VR2","Maintained"
8,8,63,"Female","VR2","Maintained"
8,30,63,"Female","VR2","Maintained"
8,32,63,"Female","VR2","Maintained"
8,22,63,"Female","VR2","Maintained"
8,26,63,"Female","VR2","Maintained"
8,9,63,"Female","VR2","Maintained"
8,29,63,"Female","VR2","Maintained"
8,38,63,"Female","VR2","Maintained"
8,25,63,"Female","VR2","Maintained"
8,21,63,"Female","VR3","Maintained"
8,19,63,"Female","VR2","Maintained"
8,25,63,"Female","VR2","Maintained"
8,28,63,"Female","VR2","Maintained"
8,31,63,"Female","VR1","Maintained"
8,16,63,"Female","VR3","Maintained"
8,38,63,"Female","VR1","Maintained"
8,17,63,"Female","VR2","Maintained"
8,25,63,"Female","VR1","Maintained"
8,33,63,"Female","VR2","Maintained"
8,5,63,"Female","VR2","Maintained"
8,23,63,"Female","VR2","Maintained"
8,22,63,"Female","VR1","Maintained"
8,14,63,"Female","VR2","Maintained"
8,19,63,"Female","VR1","Maintained"
8,7,63,"Female","VR2","Maintained"
8,26,63,"Female","VR2","Maintained"
8,6,63,"Female","VR3","Maintained"
8,15,63,"Female","VR2","Maintained"
8,19,63,"Female","VR2","Maintained"
8,31,63,"Female","VR2","Maintained"
8,3,63,"Female","VR3","Maintained"
8,12,63,"Female","VR1","Maintained"
8,46,63,"Female","VR2","Maintained"
8,46,63,"Female","VR1","Maintained"
8,12,63,"Female","VR2","Maintained"
8,3,63,"Female","VR2","Maintained"
8,24,63,"Female","VR2","Maintained"
8,13,63,"Female","VR2","Maintained"
8,16,63,"Female","VR2","Maintained"
8,19,63,"Female","VR2","Maintained"
8,19,63,"Female","VR2","Maintained"
8,26,63,"Female","VR2","Maintained"
8,29,63,"Female","VR2","Maintained"
8,9,63,"Female","VR3","Maintained"
8,20,63,"Female","VR2","Maintained"
8,32,63,"Female","VR2","Maintained"
8,28,63,"Female","VR2","Maintained"
8,33,63,"Female","VR2","Maintained"
8,16,63,"Female","VR2","Maintained"
8,25,63,"Female","VR2","Maintained"
8,2,63,"Female","VR3","Maintained"
8,6,63,"Female","VR3","Maintained"
8,17,63,"Female","VR2","Maintained"
8,34,63,"Female","VR2","Maintained"
8,11,63,"Female","VR3","Maintained"
8,7,63,"Female","VR3","Maintained"
8,13,63,"Female","VR3","Maintained"
8,17,63,"Female","VR2","Maintained"
8,38,63,"Female","VR1","Maintained"
8,30,63,"Female","VR1","Maintained"
8,27,63,"Female","VR2","Maintained"
8,8,63,"Female","VR3","Maintained"
8,12,63,"Female","VR3","Maintained"
8,35,63,"Female","VR1","Maintained"
8,17,63,"Female","VR2","Maintained"
8,1,63,"Female","VR2","Maintained"
8,4,63,"Female","VR3","Maintained"
8,16,63,"Female","VR3","Maintained"
8,31,63,"Female","VR1","Maintained"
8,9,63,"Female","VR2","Maintained"
8,22,63,"Female","VR2","Maintained"
8,30,63,"Female","VR3","Maintained"
8,21,63,"Female","VR2","Maintained"
8,32,63,"Female","VR1","Maintained"
8,20,63,"Female","VR3","Maintained"
8,39,63,"Female","VR1","Maintained"
8,32,63,"Female","VR2","Maintained"
8,20,63,"Female","VR2","Maintained"
8,12,63,"Female","VR1","Maintained"
8,18,63,"Female","VR2","Maintained"
8,12,63,"Female","VR2","Maintained"
8,20,63,"Female","VR2","Maintained"
8,16,63,"Female","VR2","Maintained"
8,33,63,"Female","VR2","Maintained"
8,26,63,"Female","VR2","Maintained"
8,22,63,"Female","VR1","Maintained"
8,15,63,"Female","VR2","Maintained"
8,20,63,"Female","VR2","Maintained"
8,41,63,"Female","VR2","Maintained"
8,32,63,"Female","VR1","Maintained"
8,17,63,"Female","VR2","Maintained"
8,38,63,"Female","VR2","Maintained"
8,32,63,"Female","VR2","Maintained"
8,28,63,"Female","VR2","Maintained"
8,22,63,"Female","VR3","Maintained"
8,10,63,"Female","VR3","Maintained"
9,31,41,"Female","VR2","Roman Catholic"
9,32,41,"Female","VR1","Roman Catholic"
9,17,41,"Female","VR2","Roman Catholic"
9,30,41,"Female","VR2","Roman Catholic"
9,26,41,"Female","VR1","Roman Catholic"
9,27,41,"Female","VR2","Roman Catholic"
9,43,41,"Female","VR1","Roman Catholic"
9,30,41,"Female","VR1","Roman Catholic"
9,12,41,"Female","VR3","Roman Catholic"
9,29,41,"Female","VR2","Roman Catholic"
9,40,41,"Female","VR1","Roman Catholic"
9,47,41,"Female","VR1","Roman Catholic"
9,23,41,"Female","VR2","Roman Catholic"
9,44,41,"Female","VR1","Roman Catholic"
9,33,41,"Female","VR1","Roman Catholic"
9,32,41,"Female","VR2","Roman Catholic"
9,32,41,"Female","VR1","Roman Catholic"
9,30,41,"Female","VR2","Roman Catholic"
9,20,41,"Female","VR1","Roman Catholic"
9,39,41,"Female","VR1","Roman Catholic"
9,22,41,"Female","VR3","Roman Catholic"
9,54,41,"Female","VR1","Roman Catholic"
9,34,41,"Female","VR2","Roman Catholic"
9,18,41,"Female","VR2","Roman Catholic"
9,21,41,"Female","VR1","Roman Catholic"
9,36,41,"Female","VR1","Roman Catholic"
9,42,41,"Female","VR1","Roman Catholic"
9,39,41,"Female","VR1","Roman Catholic"
9,22,41,"Female","VR2","Roman Catholic"
9,35,41,"Female","VR1","Roman Catholic"
9,14,41,"Female","VR1","Roman Catholic"
9,13,41,"Female","VR3","Roman Catholic"
9,28,41,"Female","VR2","Roman Catholic"
9,11,41,"Female","VR3","Roman Catholic"
9,10,41,"Female","VR3","Roman Catholic"
9,18,41,"Female","VR2","Roman Catholic"
9,19,41,"Female","VR2","Roman Catholic"
9,29,41,"Female","VR2","Roman Catholic"
9,21,41,"Female","VR1","Roman Catholic"
9,16,41,"Female","VR3","Roman Catholic"
9,27,41,"Female","VR2","Roman Catholic"
9,20,41,"Female","VR1","Roman Catholic"
9,18,41,"Female","VR3","Roman Catholic"
9,26,41,"Female","VR1","Roman Catholic"
9,27,41,"Female","VR2","Roman Catholic"
9,22,41,"Female","VR2","Roman Catholic"
9,27,41,"Female","VR1","Roman Catholic"
9,32,41,"Female","VR1","Roman Catholic"
9,24,41,"Female","VR2","Roman Catholic"
9,33,41,"Female","VR1","Roman Catholic"
9,35,41,"Female","VR2","Roman Catholic"
9,26,41,"Female","VR3","Roman Catholic"
9,32,41,"Female","VR2","Roman Catholic"
9,16,41,"Female","VR3","Roman Catholic"
9,18,41,"Female","VR2","Roman Catholic"
9,34,41,"Female","VR1","Roman Catholic"
9,36,41,"Female","VR2","Roman Catholic"
9,5,41,"Female","VR2","Roman Catholic"
9,27,41,"Female","VR2","Roman Catholic"
9,37,49,"Female","VR2","Roman Catholic"
9,44,49,"Female","VR1","Roman Catholic"
9,31,49,"Female","VR2","Roman Catholic"
9,31,49,"Female","VR1","Roman Catholic"
9,19,49,"Female","VR2","Roman Catholic"
9,44,49,"Female","VR1","Roman Catholic"
9,21,49,"Female","VR2","Roman Catholic"
9,39,49,"Female","VR1","Roman Catholic"
9,20,49,"Female","VR2","Roman Catholic"
9,28,49,"Female","VR1","Roman Catholic"
9,33,49,"Female","VR2","Roman Catholic"
9,28,49,"Female","VR1","Roman Catholic"
9,36,49,"Female","VR2","Roman Catholic"
9,29,49,"Female","VR3","Roman Catholic"
9,38,49,"Female","VR1","Roman Catholic"
9,48,49,"Female","VR2","Roman Catholic"
9,12,49,"Female","VR3","Roman Catholic"
9,32,49,"Female","VR2","Roman Catholic"
9,30,49,"Female","VR1","Roman Catholic"
9,23,49,"Female","VR2","Roman Catholic"
9,49,49,"Female","VR1","Roman Catholic"
9,28,49,"Female","VR2","Roman Catholic"
9,19,49,"Female","VR2","Roman Catholic"
9,29,49,"Female","VR1","Roman Catholic"
9,32,49,"Female","VR2","Roman Catholic"
9,30,49,"Female","VR1","Roman Catholic"
9,17,49,"Female","VR1","Roman Catholic"
9,30,49,"Female","VR1","Roman Catholic"
9,38,49,"Female","VR1","Roman Catholic"
9,14,49,"Female","VR1","Roman Catholic"
9,26,49,"Female","VR2","Roman Catholic"
9,28,49,"Female","VR2","Roman Catholic"
9,21,49,"Female","VR1","Roman Catholic"
9,18,49,"Female","VR1","Roman Catholic"
9,29,49,"Female","VR1","Roman Catholic"
9,49,49,"Female","VR1","Roman Catholic"
9,33,49,"Female","VR2","Roman Catholic"
9,41,49,"Female","VR1","Roman Catholic"
9,18,49,"Female","VR1","Roman Catholic"
9,6,49,"Female","VR2","Roman Catholic"
9,43,49,"Female","VR1","Roman Catholic"
9,48,49,"Female","VR1","Roman Catholic"
9,37,49,"Female","VR2","Roman Catholic"
9,42,49,"Female","VR1","Roman Catholic"
9,46,49,"Female","VR1","Roman Catholic"
9,33,49,"Female","VR1","Roman Catholic"
9,5,49,"Female","VR2","Roman Catholic"
9,54,49,"Female","VR1","Roman Catholic"
9,40,49,"Female","VR1","Roman Catholic"
9,44,49,"Female","VR1","Roman Catholic"
9,33,49,"Female","VR2","Roman Catholic"
9,10,49,"Female","VR1","Roman Catholic"
9,24,49,"Female","VR2","Roman Catholic"
9,42,49,"Female","VR1","Roman Catholic"
9,41,49,"Female","VR1","Roman Catholic"
9,35,49,"Female","VR2","Roman Catholic"
9,24,49,"Female","VR2","Roman Catholic"
9,29,49,"Female","VR2","Roman Catholic"
9,53,49,"Female","VR1","Roman Catholic"
9,32,49,"Female","VR2","Roman Catholic"
9,34,49,"Female","VR1","Roman Catholic"
9,24,49,"Female","VR2","Roman Catholic"
9,31,49,"Female","VR2","Roman Catholic"
9,10,49,"Female","VR2","Roman Catholic"
9,20,49,"Female","VR2","Roman Catholic"
9,23,49,"Female","VR2","Roman Catholic"
9,41,49,"Female","VR1","Roman Catholic"
9,28,49,"Female","VR2","Roman Catholic"
9,1,49,"Female","VR2","Roman Catholic"
9,51,49,"Female","VR1","Roman Catholic"
9,51,49,"Female","VR1","Roman Catholic"
9,27,49,"Female","VR2","Roman Catholic"
9,28,49,"Female","VR2","Roman Catholic"
9,19,49,"Female","VR2","Roman Catholic"
9,30,49,"Female","VR2","Roman Catholic"
9,31,49,"Female","VR2","Roman Catholic"
9,31,49,"Female","VR2","Roman Catholic"
9,29,49,"Female","VR2","Roman Catholic"
9,16,49,"Female","VR2","Roman Catholic"
9,23,49,"Female","VR2","Roman Catholic"
9,47,49,"Female","VR1","Roman Catholic"
9,30,49,"Female","VR2","Roman Catholic"
9,14,49,"Female","VR3","Roman Catholic"
9,24,49,"Female","VR1","Roman Catholic"
9,28,49,"Female","VR2","Roman Catholic"
9,11,49,"Female","VR3","Roman Catholic"
9,45,49,"Female","VR1","Roman Catholic"
9,29,49,"Female","VR1","Roman Catholic"
9,24,49,"Female","VR3","Roman Catholic"
9,52,49,"Female","VR1","Roman Catholic"
9,7,49,"Female","VR3","Roman Catholic"
9,25,49,"Female","VR2","Roman Catholic"
9,54,49,"Female","VR1","Roman Catholic"
9,6,49,"Female","VR3","Roman Catholic"
9,17,49,"Female","VR1","Roman Catholic"
9,14,49,"Female","VR3","Roman Catholic"
9,48,49,"Female","VR1","Roman Catholic"
9,37,49,"Female","VR1","Roman Catholic"
9,53,49,"Female","VR1","Roman Catholic"
9,21,49,"Female","VR2","Roman Catholic"
9,16,49,"Female","VR3","Roman Catholic"
10,11,18,"Male","VR2","Roman Catholic"
10,15,18,"Male","VR1","Roman Catholic"
10,42,18,"Male","VR2","Roman Catholic"
10,17,18,"Male","VR1","Roman Catholic"
10,30,18,"Female","VR2","Roman Catholic"
10,12,18,"Female","VR2","Roman Catholic"
10,14,18,"Male","VR1","Roman Catholic"
10,21,18,"Male","VR2","Roman Catholic"
10,3,18,"Female","VR3","Roman Catholic"
10,1,18,"Male","VR2","Roman Catholic"
10,40,18,"Female","VR1","Roman Catholic"
10,13,18,"Female","VR1","Roman Catholic"
10,31,18,"Female","VR2","Roman Catholic"
10,12,18,"Male","VR2","Roman Catholic"
10,2,18,"Female","VR2","Roman Catholic"
10,52,18,"Female","VR1","Roman Catholic"
10,23,18,"Female","VR1","Roman Catholic"
10,19,18,"Female","VR2","Roman Catholic"
10,19,18,"Female","VR3","Roman Catholic"
10,30,18,"Male","VR2","Roman Catholic"
10,38,18,"Male","VR1","Roman Catholic"
10,9,18,"Female","VR2","Roman Catholic"
10,42,18,"Female","VR1","Roman Catholic"
10,25,18,"Male","VR2","Roman Catholic"
10,24,18,"Male","VR2","Roman Catholic"
10,16,18,"Female","VR3","Roman Catholic"
10,39,18,"Female","VR2","Roman Catholic"
10,16,18,"Male","VR2","Roman Catholic"
10,14,18,"Female","VR3","Roman Catholic"
10,25,18,"Male","VR1","Roman Catholic"
10,10,18,"Male","VR3","Roman Catholic"
10,17,18,"Male","VR1","Roman Catholic"
10,13,18,"Female","VR3","Roman Catholic"
10,26,18,"Female","VR1","Roman Catholic"
10,31,18,"Female","VR2","Roman Catholic"
10,52,18,"Male","VR1","Roman Catholic"
10,33,18,"Female","VR2","Roman Catholic"
10,48,18,"Female","VR1","Roman Catholic"
10,42,18,"Male","VR1","Roman Catholic"
10,25,18,"Female","VR1","Roman Catholic"
10,13,18,"Female","VR3","Roman Catholic"
10,17,18,"Female","VR2","Roman Catholic"
10,27,18,"Male","VR1","Roman Catholic"
10,19,18,"Male","VR2","Roman Catholic"
10,13,18,"Male","VR2","Roman Catholic"
10,28,18,"Female","VR2","Roman Catholic"
10,10,18,"Male","VR2","Roman Catholic"
10,20,18,"Female","VR2","Roman Catholic"
10,40,18,"Female","VR1","Roman Catholic"
10,41,18,"Male","VR2","Roman Catholic"
10,36,18,"Female","VR1","Roman Catholic"
10,8,18,"Female","VR2","Roman Catholic"
10,20,18,"Male","VR2","Roman Catholic"
10,31,18,"Female","VR1","Roman Catholic"
10,27,18,"Female","VR2","Roman Catholic"
10,3,18,"Female","VR1","Roman Catholic"
10,9,18,"Male","VR1","Roman Catholic"
10,18,18,"Female","VR2","Roman Catholic"
10,38,18,"Female","VR2","Roman Catholic"
10,41,18,"Male","VR1","Roman Catholic"
10,24,18,"Female","VR3","Roman Catholic"
10,15,18,"Male","VR2","Roman Catholic"
10,27,18,"Female","VR1","Roman Catholic"
10,37,18,"Male","VR1","Roman Catholic"
10,21,18,"Male","VR2","Roman Catholic"
10,45,18,"Female","VR2","Roman Catholic"
10,15,18,"Male","VR2","Roman Catholic"
10,31,18,"Female","VR2","Roman Catholic"
10,20,18,"Male","VR2","Roman Catholic"
10,18,18,"Female","VR1","Roman Catholic"
10,39,18,"Female","VR1","Roman Catholic"
10,39,18,"Female","VR1","Roman Catholic"
10,31,18,"Female","VR2","Roman Catholic"
10,14,18,"Male","VR2","Roman Catholic"
10,17,18,"Male","VR2","Roman Catholic"
10,48,18,"Male","VR1","Roman Catholic"
10,2,18,"Male","VR3","Roman Catholic"
10,22,18,"Female","VR1","Roman Catholic"
10,21,18,"Male","VR2","Roman Catholic"
10,34,18,"Male","VR2","Roman Catholic"
10,41,18,"Female","VR2","Roman Catholic"
10,4,18,"Male","VR1","Roman Catholic"
10,17,18,"Male","VR2","Roman Catholic"
10,13,18,"Male","VR1","Roman Catholic"
10,29,18,"Female","VR2","Roman Catholic"
10,8,18,"Female","VR2","Roman Catholic"
10,21,18,"Male","VR2","Roman Catholic"
10,35,39,"Male","VR1","Roman Catholic"
10,24,39,"Female","VR3","Roman Catholic"
10,35,39,"Female","VR2","Roman Catholic"
10,27,39,"Male","VR2","Roman Catholic"
10,42,39,"Female","VR1","Roman Catholic"
10,1,39,"Female","VR3","Roman Catholic"
10,26,39,"Female","VR2","Roman Catholic"
10,22,39,"Female","VR1","Roman Catholic"
10,3,39,"Male","VR2","Roman Catholic"
10,42,39,"Male","VR2","Roman Catholic"
10,31,39,"Male","VR2","Roman Catholic"
10,53,39,"Female","VR1","Roman Catholic"
10,44,39,"Female","VR2","Roman Catholic"
10,52,39,"Male","VR1","Roman Catholic"
10,29,39,"Male","VR1","Roman Catholic"
10,34,39,"Female","VR1","Roman Catholic"
10,11,39,"Female","VR3","Roman Catholic"
10,27,39,"Male","VR2","Roman Catholic"
10,41,39,"Male","VR1","Roman Catholic"
10,20,39,"Female","VR3","Roman Catholic"
10,27,39,"Male","VR3","Roman Catholic"
10,7,39,"Female","VR2","Roman Catholic"
10,46,39,"Male","VR3","Roman Catholic"
10,12,39,"Female","VR2","Roman Catholic"
10,47,39,"Male","VR2","Roman Catholic"
10,41,39,"Female","VR1","Roman Catholic"
10,23,39,"Female","VR2","Roman Catholic"
10,38,39,"Female","VR1","Roman Catholic"
10,35,39,"Male","VR1","Roman Catholic"
10,14,39,"Male","VR1","Roman Catholic"
10,41,39,"Male","VR1","Roman Catholic"
10,45,39,"Male","VR1","Roman Catholic"
10,7,39,"Male","VR2","Roman Catholic"
10,22,39,"Female","VR1","Roman Catholic"
10,29,39,"Male","VR1","Roman Catholic"
10,37,39,"Female","VR1","Roman Catholic"
10,39,39,"Female","VR2","Roman Catholic"
10,52,39,"Male","VR1","Roman Catholic"
10,17,39,"Female","VR3","Roman Catholic"
10,49,39,"Male","VR1","Roman Catholic"
10,27,39,"Female","VR2","Roman Catholic"
10,15,39,"Male","VR3","Roman Catholic"
10,42,39,"Male","VR1","Roman Catholic"
10,44,39,"Male","VR2","Roman Catholic"
10,18,39,"Female","VR3","Roman Catholic"
10,2,39,"Male","VR3","Roman Catholic"
10,55,39,"Female","VR1","Roman Catholic"
10,48,39,"Male","VR2","Roman Catholic"
10,30,39,"Female","VR2","Roman Catholic"
10,56,39,"Male","VR1","Roman Catholic"
10,35,39,"Female","VR2","Roman Catholic"
10,22,39,"Female","VR2","Roman Catholic"
10,22,39,"Male","VR2","Roman Catholic"
10,10,39,"Male","VR2","Roman Catholic"
10,11,39,"Male","VR2","Roman Catholic"
10,2,39,"Male","VR3","Roman Catholic"
10,50,39,"Female","VR1","Roman Catholic"
10,21,39,"Male","VR1","Roman Catholic"
10,13,39,"Male","VR2","Roman Catholic"
10,13,39,"Male","VR3","Roman Catholic"
10,38,39,"Male","VR1","Roman Catholic"
10,44,39,"Female","VR2","Roman Catholic"
10,24,39,"Female","VR2","Roman Catholic"
10,19,39,"Female","VR2","Roman Catholic"
10,46,39,"Female","VR1","Roman Catholic"
10,2,39,"Male","VR3","Roman Catholic"
10,48,39,"Female","VR1","Roman Catholic"
10,22,39,"Female","VR2","Roman Catholic"
10,52,39,"Female","VR1","Roman Catholic"
10,9,39,"Female","VR2","Roman Catholic"
10,37,39,"Female","VR2","Roman Catholic"
10,38,39,"Female","VR1","Roman Catholic"
10,45,39,"Male","VR1","Roman Catholic"
10,33,39,"Female","VR1","Roman Catholic"
10,42,39,"Female","VR3","Roman Catholic"
10,45,39,"Female","VR1","Roman Catholic"
10,33,39,"Female","VR2","Roman Catholic"
10,32,39,"Female","VR2","Roman Catholic"
10,27,39,"Male","VR2","Roman Catholic"
