Import_Date,ISID,Project,Protein,Modality,Control_Type,Stress_Condition,Temp_C_,Time_Days_,Well_ID,Protein_Conc_mg_mL_,Sample_Name,Notebook_,pH,Buffer,Arginine_mM_,NaCl_mM_,PS80_,Sucrose_,Trehalose_,Additional_Excipient_Name,Additional_Excipient_Unit,Additional_Excipient_Conc,CE_SDS_NR_Purity_Sum,CE_SDS_NR_chg_Purity,CE_SDS_NR_Abs_chg_Purity_,CE_SDS_Red_Purity_Main_Peak,CE_SDS_Red_Purity_Sum,CE_SDS_Red_chg_Purity,CE_SDS_Red_Abs_chg_Purity_,UV_Vis_A350_A500,cIEF_Main,cIEF_Acidic,cIEF_Basic,cIEF_chg_Main,cIEF_chg_Acidic,cIEF_chg_Basic,cIEF_Abs_chg_Main_,cIEF_Abs_chg_Acidic_,cIEF_Abs_chg_Basic_,DSF_Tm1_C_,DSF_Tm2_C_,FC_Initial_0_22_m_conc_cells_mL_,FC_Initial_0_45_m_conc_cells_mL_,FC_Initial_0_88_m_conc_cells_mL_,FC_Initial_1_m_conc_cells_mL_,FC_Initial_1_35_m_conc_cells_mL_,FC_Initial_2_m_conc_cells_mL_,FC_Initial_5_m_conc_cells_mL_,FC_Initial_10_m_conc_cells_mL_,FC_Initial_25_m_conc_cells_mL_,FC_Stress_0_22_m_conc_cells_mL_,FC_Stress_0_45_m_conc_cells_mL_,FC_Stress_0_88_m_conc_cells_mL_,FC_Stress_1_m_conc_cells_mL_,FC_Stress_1_35_m_conc_cells_mL_,FC_Stress_2_m_conc_cells_mL_,FC_Stress_5_m_conc_cells_mL_,FC_Stress_10_m_conc_cells_mL_,FC_Stress_25_m_conc_cells_mL_,AVG_2_UM,AVG_5_UM,AVG_25_UM,AVG_2_50_UM,AVG_100_UM,AVG_PARTICLE_COVERAGE_,RP_UPLC_Main,RP_UPLC_Pre_Peak,RP_UPLC_Post_Peak,RP_UPLC_chg_Main,RP_UPLC_chg_Pre_Peak,RP_UPLC_chg_Post_Peak,RP_UPLC_Abs_chg_Main_,RP_UPLC_Abs_chg_Pre_Peak_,RP_UPLC_Abs_chg_Post_Peak_,UP_SEC_Monomer,UP_SEC_LMW,UP_SEC_HMW,UP_SEC_chg_Monomer,UP_SEC_chg_LMW,UP_SEC_chg_HMW,UP_SEC_Abs_chg_Monomer_,UP_SEC_Abs_chg_LMW_,UP_SEC_Abs_chg_HMW_,BATCH_BIOREG_ID,C_BIOREG_ID,FRAMEWORK,MERCK_NAME,PI,MW,IMPORTED_DATA_FILE_NAME,TARGETS,REAGENT_TYPE,Simplified_Excipients,1st_Excipient_in_Sample,2nd_Excipient_in_Sample,_Conc_for_Excipient1,Origin_of_data
1/6/2023,ferguhei,aTau,03BHZ,mAb,Single Control,,45.0,10.0,E09,1.0,,NB-ferguhei-5069961-0004,5.6,Histidine,0,0,0.0,0.0,0,,,,,,,,99.66,0.39,,0.054,,,,,,,,,,59.2,63.8,6649.0,384.0,121.0,81.0,81.0,81.0,0.0,0.0,,1000000.0,543933.0,82398.0,11749.0,170.0,34.0,0.0,0.0,,,,,,,,,,,,,,,,,94.4,3.3,2.27,-0.55,0.56,0.0,,,,03BHZ,03BHZ,,,,,aTau historical data.xlsx,,,,-,-,0,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,03BHZ,mAb,Single Control,,45.0,10.0,E10,1.0,,NB-ferguhei-5069961-0004,6.2,Histidine,0,0,0.0,0.0,0,,,,,,,,99.59,0.32,,0.054,,,,,,,,,,61.8,63.8,10105.0,364.0,61.0,40.0,20.0,20.0,0.0,0.0,,584357.0,175988.0,9812.0,2071.0,492.0,373.0,102.0,17.0,,,,,,,,,,,,,,,,,95.7,2.48,1.78,0.76,-0.26,-0.49,,,,03BHZ,03BHZ,,,,,aTau historical data.xlsx,,,,-,-,0,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,03BHZ,mAb,Single Control,,45.0,10.0,E11,1.0,,NB-ferguhei-5069961-0004,6.8,Histidine,0,0,0.0,0.0,0,,,,,,,,99.47,0.21,,0.052,,,,,,,,,,61.8,63.2,15198.0,323.0,40.0,20.0,0.0,0.0,0.0,0.0,,217779.0,27515.0,3989.0,1765.0,509.0,289.0,34.0,17.0,,,,,,,,,,,,,,,,,95.9,2.3,1.83,0.88,-0.44,-0.44,,,,03BHZ,03BHZ,,,,,aTau historical data.xlsx,,,,-,-,0,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50.0,10.0,E02,1.0,,NB-ferguhei-5069961-0004,5.0,Acetate,0,0,0.0,0.0,0,,,,,,,,99.14,-0.55,,0.053,,,,,,,,,,64.0,64.6,48870.0,3496.0,404.0,263.0,101.0,61.0,0.0,0.0,,2000000.0,598840.0,151782.0,68036.0,22503.0,8067.0,202.0,101.0,,,,,,,,,,,,,,,,,89.6,3.63,6.78,1.71,-8.19,6.49,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,,-,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50.0,10.0,E03,1.0,,NB-ferguhei-5069961-0004,6.2,Citrate,0,0,0.0,0.0,0,,,,,,,,99.12,-0.57,,0.078,,,,,,,,,,64.6,68.2,13197.0,505.0,61.0,40.0,20.0,0.0,0.0,0.0,,1000000.0,180714.0,8532.0,1355.0,61.0,40.0,0.0,0.0,,,,,,,,,,,,,,,,,95.3,4.57,0.17,7.38,-7.25,-0.12,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,,-,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50.0,10.0,E04,1.0,,NB-ferguhei-5069961-0004,6.8,Citrate,0,0,0.0,0.0,0,,,,,,,,99.18,-0.52,,0.075,,,,,,,,,,64.0,67.2,11075.0,445.0,81.0,61.0,20.0,20.0,0.0,0.0,,1000000.0,249255.0,13284.0,1597.0,20.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,,95.7,4.06,0.27,7.79,-7.76,-0.02,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,,-,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50.0,10.0,E05,1.0,,NB-ferguhei-5069961-0004,5.0,Histidine,0,0,0.0,0.0,0,,,,,,,,98.22,-1.48,,0.059,,,,,,,,,,59.4,61.8,45857.0,3294.0,263.0,162.0,101.0,61.0,20.0,0.0,,2000000.0,658957.0,89197.0,31485.0,13225.0,5541.0,61.0,40.0,,,,,,,,,,,,,,,,,74.2,4.68,21.17,-13.73,-7.14,20.88,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,,-,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50.0,10.0,E06,1.0,,NB-ferguhei-5069961-0004,5.6,Acetate,0,0,0.0,0.0,0,,,,,,,,99.43,-0.26,,0.053,,,,,,,,,,65.0,66.6,62835.0,3456.0,222.0,81.0,81.0,81.0,0.0,0.0,,862200.0,80534.0,28691.0,18319.0,7865.0,3943.0,162.0,40.0,,,,,,,,,,,,,,,,,89.6,4.63,5.74,1.76,-7.19,5.45,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,,-,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50.0,10.0,E07,1.0,,NB-ferguhei-5069961-0004,5.6,Histidine,0,0,0.0,0.0,0,,,,,,,,99.5,-0.2,,0.054,,,,,,,,,,59.6,64.6,48101.0,3072.0,283.0,162.0,101.0,61.0,0.0,0.0,,1000000.0,481073.0,93202.0,47855.0,19004.0,6187.0,142.0,101.0,,,,,,,,,,,,,,,,,89.6,3.8,6.61,1.72,-8.02,6.32,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,,-,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50.0,10.0,E08,1.0,,NB-ferguhei-5069961-0004,6.2,Acetate,0,0,0.0,0.0,0,,,,,,,,99.25,-0.45,,0.059,,,,,,,,,,65.2,67.0,47434.0,2021.0,182.0,121.0,40.0,40.0,0.0,0.0,,466361.0,9077.0,2446.0,1435.0,505.0,222.0,61.0,40.0,,,,,,,,,,,,,,,,,87.2,4.51,8.33,-0.72,-7.31,8.04,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,,-,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50.0,10.0,E09,1.0,,NB-ferguhei-5069961-0004,5.6,Citrate,0,0,0.0,0.0,0,,,,,,,,99.67,-0.03,,0.09,,,,,,,,,,65.6,68.6,10792.0,121.0,40.0,20.0,20.0,20.0,20.0,0.0,,447701.0,91525.0,5195.0,970.0,61.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,95.5,3.89,0.63,7.6,-7.93,0.34,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,,-,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50.0,10.0,E10,1.0,,NB-ferguhei-5069961-0004,6.2,Histidine,0,0,0.0,0.0,0,,,,,,,,99.44,-0.25,,0.056,,,,,,,,,,65.4,68.0,48647.0,2526.0,263.0,121.0,40.0,20.0,20.0,20.0,,193675.0,48490.0,15483.0,10288.0,3578.0,1233.0,40.0,40.0,,,,,,,,,,,,,,,,,92.2,3.21,4.57,4.34,-8.61,4.28,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,,-,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50.0,10.0,E11,1.0,,NB-ferguhei-5069961-0004,6.8,Histidine,0,0,0.0,0.0,0,,,,,,,,99.2,-0.5,,0.058,,,,,,,,,,65.4,66.8,72617.0,3840.0,586.0,465.0,222.0,182.0,0.0,0.0,,3000000.0,112820.0,17643.0,8235.0,1841.0,486.0,20.0,0.0,,,,,,,,,,,,,,,,,91.2,3.23,5.56,3.34,-8.59,5.27,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,,-,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50.0,10.0,F02,1.0,,NB-ferguhei-5069961-0004,5.0,Acetate,0,50,0.0,0.0,0,,,,,,,,99.48,-0.22,,0.352,,,,,,,,,,61.8,62.6,43109.0,546.0,40.0,20.0,0.0,0.0,0.0,0.0,,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,1000000.0,3173.0,0.0,,,,,,,,,,,,,,,,,59.5,15.87,24.6,,4.05,24.31,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 50 mM,NaCl 50 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50.0,10.0,F03,1.0,,NB-ferguhei-5069961-0004,6.2,Citrate,0,50,0.0,0.0,0,,,,,,,,99.62,-0.07,,0.102,,,,,,,,,,65.0,68.0,78762.0,4123.0,222.0,81.0,40.0,20.0,0.0,0.0,,1000000.0,775782.0,333255.0,174087.0,8835.0,465.0,40.0,0.0,,,,,,,,,,,,,,,,,93.5,5.85,0.63,5.65,-5.97,0.34,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 50 mM,NaCl 50 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50.0,10.0,F04,1.0,,NB-ferguhei-5069961-0004,6.8,Citrate,0,50,0.0,0.0,0,,,,,,,,99.43,-0.26,,0.075,,,,,,,,,,65.0,67.6,88079.0,5235.0,404.0,101.0,20.0,20.0,0.0,0.0,,1000000.0,320351.0,29661.0,5803.0,142.0,40.0,20.0,0.0,,,,,,,,,,,,,,,,,94.7,4.94,0.33,6.85,-6.88,0.04,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 50 mM,NaCl 50 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50.0,10.0,F05,1.0,,NB-ferguhei-5069961-0004,5.0,Histidine,0,50,0.0,0.0,0,,,,,,,,95.25,-4.45,,0.374,,,,,,,,,,56.6,58.0,16047.0,202.0,40.0,40.0,40.0,40.0,20.0,0.0,,2000000.0,2000000.0,2000000.0,2000000.0,1000000.0,1000000.0,40178.0,20.2,,,,,,,,,,,,,,,,,11.5,8.4,80.06,,-3.42,79.77,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 50 mM,NaCl 50 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50.0,10.0,F06,1.0,,NB-ferguhei-5069961-0004,5.6,Acetate,0,50,0.0,0.0,0,,,,,,,,99.47,-0.22,,0.287,,,,,,,,,,62.6,64.0,9681.0,344.0,40.0,40.0,0.0,0.0,0.0,0.0,,3000000.0,2000000.0,2000000.0,2000000.0,1000000.0,826104.0,183219.0,50436.0,,,,,,,,,,,,,,,,,93.5,4.81,1.72,5.59,-7.01,1.43,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 50 mM,NaCl 50 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50.0,10.0,F07,1.0,,NB-ferguhei-5069961-0004,5.6,Histidine,0,50,0.0,0.0,0,,,,,,,,99.1,-0.59,,0.313,,,,,,,,,,52.8,61.2,7255.0,101.0,40.0,40.0,20.0,20.0,20.0,20.0,,3000000.0,3000000.0,3000000.0,2000000.0,2000000.0,273649.0,0.0,0.0,,,,,,,,,,,,,,,,,74.9,10.03,15.07,-12.98,-1.79,14.78,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 50 mM,NaCl 50 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50.0,10.0,F08,1.0,,NB-ferguhei-5069961-0004,6.2,Acetate,0,50,0.0,0.0,0,,,,,,,,90.0,-9.69,,0.082,,,,,,,,,,57.4,64.2,2930.0,162.0,81.0,61.0,40.0,20.0,0.0,0.0,,1000000.0,722818.0,246916.0,108692.0,3113.0,323.4,60.6,0.0,,,,,,,,,,,,,,,,,93.9,5.71,0.39,6.02,-6.11,0.1,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 50 mM,NaCl 50 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50.0,10.0,F09,1.0,,NB-ferguhei-5069961-0004,5.6,Citrate,0,50,0.0,0.0,0,,,,,,,,99.63,-0.06,,0.229,,,,,,,,,,60.2,65.0,65604.0,2264.0,61.0,40.0,40.0,20.0,0.0,0.0,,3000000.0,1000000.0,142434.0,46595.0,9545.5,3134.6,80.9,0.0,,,,,,,,,,,,,,,,,93.8,5.73,0.47,5.92,-6.09,0.18,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 50 mM,NaCl 50 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50.0,10.0,F10,1.0,,NB-ferguhei-5069961-0004,6.2,Histidine,0,50,0.0,0.0,0,,,,,,,,99.49,-0.21,,0.293,,,,,,,,,,62.2,63.6,2668.0,263.0,20.0,20.0,0.0,0.0,0.0,0.0,,735295.0,271640.0,67253.0,33333.0,12836.0,5922.8,121.3,0.0,,,,,,,,,,,,,,,,,94.1,4.67,1.27,6.18,-7.15,0.98,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 50 mM,NaCl 50 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50.0,10.0,F11,1.0,,NB-ferguhei-5069961-0004,6.8,Histidine,0,50,0.0,0.0,0,,,,,,,,99.62,-0.07,,0.095,,,,,,,,,,63.8,65.2,344.0,81.0,40.0,40.0,40.0,0.0,0.0,0.0,,706105.0,393931.0,103505.0,37210.0,1091.4,161.7,0.0,0.0,,,,,,,,,,,,,,,,,95.8,4.08,0.17,7.87,-7.74,-0.12,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 50 mM,NaCl 50 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50.0,10.0,G02,1.0,,NB-ferguhei-5069961-0004,5.0,Acetate,0,150,0.0,0.0,0,,,,,,,,98.45,-1.24,,0.391,,,,,,,,,,58.0,60.2,101903.0,5073.0,61.0,40.0,20.0,0.0,0.0,0.0,,3000000.0,3000000.0,2000000.0,1000000.0,273513.0,10349.0,141.5,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-11.82,-0.29,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 150 mM,NaCl 150 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50.0,10.0,G03,1.0,,NB-ferguhei-5069961-0004,6.2,Citrate,0,150,0.0,0.0,0,,,,,,,,0.0,-99.69,,0.211,,,,,,,,,,60.2,65.0,21342.0,728.0,20.0,0.0,0.0,0.0,0.0,0.0,,4000000.0,3000000.0,2000000.0,2000000.0,646859.0,124359.0,20.2,0.0,,,,,,,,,,,,,,,,,92.1,7.12,0.78,4.21,-4.7,0.49,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 150 mM,NaCl 150 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50.0,10.0,G04,1.0,,NB-ferguhei-5069961-0004,6.8,Citrate,0,150,0.0,0.0,0,,,,,,,,99.66,-0.03,,0.13,,,,,,,,,,64.2,65.6,21524.0,869.0,101.0,40.0,40.0,20.0,0.0,0.0,,4000000.0,2000000.0,580345.0,266708.0,37749.0,10251.0,283.1,0.0,,,,,,,,,,,,,,,,,92.0,7.6,0.38,4.14,-4.22,0.09,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 150 mM,NaCl 150 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50.0,10.0,G05,1.0,,NB-ferguhei-5069961-0004,5.0,Histidine,0,150,0.0,0.0,0,,,,,,,,93.59,-6.1,,0.543,,,,,,,,,,48.8,56.2,75366.0,2102.0,121.0,81.0,0.0,0.0,0.0,0.0,,2000000.0,2000000.0,1000000.0,863640.0,122999.0,12896.0,727.7,101.1,,,,,,,,,,,,,,,,,21.3,12.52,66.21,,0.7,65.92,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 150 mM,NaCl 150 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50.0,10.0,G06,1.0,,NB-ferguhei-5069961-0004,5.6,Acetate,0,150,0.0,0.0,0,,,,,,,,98.66,-1.03,,0.323,,,,,,,,,,56.4,62.8,56690.0,1334.0,81.0,61.0,20.0,20.0,0.0,0.0,,3000000.0,2000000.0,1000000.0,789485.0,142234.0,19770.0,404.3,20.2,,,,,,,,,,,,,,,,,91.2,8.1,0.74,3.28,-3.72,0.45,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 150 mM,NaCl 150 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50.0,10.0,G07,1.0,,NB-ferguhei-5069961-0004,5.6,Histidine,0,150,0.0,0.0,0,,,,,,,,98.3,-1.39,,0.37,,,,,,,,,,54.2,60.4,28699.0,465.0,20.0,0.0,0.0,0.0,0.0,0.0,,4000000.0,3000000.0,2000000.0,2000000.0,185672.0,4931.8,141.5,0.0,,,,,,,,,,,,,,,,,24.7,18.31,0.0,,6.49,-0.29,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 150 mM,NaCl 150 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50.0,10.0,G08,1.0,,NB-ferguhei-5069961-0004,6.2,Acetate,0,150,0.0,0.0,0,,,,,,,,99.66,-0.03,,0.146,,,,,,,,,,64.2,68.4,32114.0,849.0,202.0,81.0,0.0,0.0,0.0,0.0,,2000000.0,1000000.0,441331.0,240963.0,22926.0,3537.9,363.9,0.0,,,,,,,,,,,,,,,,,89.1,10.58,0.35,1.19,-1.24,0.06,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 150 mM,NaCl 150 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50.0,10.0,G09,1.0,,NB-ferguhei-5069961-0004,5.6,Citrate,0,150,0.0,0.0,0,,,,,,,,100.0,0.31,,0.303,,,,,,,,,,64.2,63.0,29689.0,768.0,61.0,40.0,20.0,0.0,0.0,0.0,,3000000.0,1000000.0,600805.0,337546.0,34292.0,6348.9,60.7,0.0,,,,,,,,,,,,,,,,,85.3,13.96,0.74,-2.58,2.14,0.45,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 150 mM,NaCl 150 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50.0,10.0,G10,1.0,,NB-ferguhei-5069961-0004,6.2,Histidine,0,150,0.0,0.0,0,,,,,,,,100.0,0.31,,0.28,,,,,,,,,,58.8,63.8,36560.0,829.0,61.0,40.0,0.0,0.0,0.0,0.0,,2000000.0,1000000.0,390941.0,218946.0,22930.0,5277.5,121.3,0.0,,,,,,,,,,,,,,,,,87.5,11.93,0.61,-0.42,0.11,0.32,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 150 mM,NaCl 150 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,50.0,10.0,G11,1.0,,NB-ferguhei-5069961-0004,6.8,Histidine,0,150,0.0,0.0,0,,,,,,,,99.53,-0.17,,0.114,,,,,,,,,,60.4,64.6,36500.0,869.0,40.0,0.0,0.0,0.0,0.0,0.0,,1000000.0,837125.0,368282.0,198351.0,12916.0,1313.9,101.1,0.0,,,,,,,,,,,,,,,,,89.6,10.3,0.06,1.76,-1.52,-0.23,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,NaCl 150 mM,NaCl 150 mM,-,2,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,5.0,0.0,H08,1.0,,NB-ferguhei-5069961-0004,5.5,Acetate,0,0,0.0,0.0,0,,,,,,,,,,,0.011,,,,,,,,,,64.4,65.6,1000000.0,668219.0,281459.0,153576.0,32527.0,5782.0,303.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,90.6,9.37,0.04,2.71,-2.45,-0.25,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,,-,-,0,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,45.0,10.0,D03,1.0,,NB-ferguhei-5069961-0004,5.6,Acetate,0,0,0.0,0.0,0,,,,,,,,99.28,0.53,,0.054,,,,,,,,,,60.4,65.0,48870.0,3496.0,404.0,263.0,101.0,61.0,0.0,0.0,,1000000.0,368618.0,23941.0,1545.0,119.0,68.0,0.0,0.0,,,,,,,,,,,,,,,,,94.1,4.04,1.82,-1.33,1.01,0.32,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,,-,-,0,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,45.0,10.0,D04,1.0,,NB-ferguhei-5069961-0004,6.2,Acetate,0,0,0.0,0.0,0,,,,,,,,98.63,-0.12,,0.055,,,,,,,,,,64.4,65.6,13197.0,505.0,61.0,40.0,20.0,0.0,0.0,0.0,,103890.0,34353.0,2240.0,204.0,51.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,92.9,5.0,2.06,-2.53,1.97,0.56,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,,-,-,0,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,45.0,10.0,D05,1.0,,NB-ferguhei-5069961-0004,5.6,Citrate,0,0,0.0,0.0,0,,,,,,,,99.22,0.46,,0.057,,,,,,,,,,63.8,65.6,11075.0,445.0,81.0,61.0,20.0,20.0,0.0,0.0,,158218.0,47829.0,9114.0,3089.0,390.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,95.4,2.6,1.97,-0.03,-0.43,0.47,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,,-,-,0,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,45.0,10.0,D06,1.0,,NB-ferguhei-5069961-0004,6.2,Citrate,0,0,0.0,0.0,0,,,,,,,,99.01,0.26,,0.056,,,,,,,,,,65.0,67.6,45857.0,3294.0,263.0,162.0,101.0,61.0,20.0,0.0,,180471.0,70810.0,17686.0,6433.0,679.0,85.0,0.0,0.0,,,,,,,,,,,,,,,,,95.4,2.7,1.95,-0.12,-0.33,0.45,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,,-,-,0,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,45.0,10.0,D07,1.0,,NB-ferguhei-5069961-0004,6.8,Citrate,0,0,0.0,0.0,0,,,,,,,,99.16,0.41,,0.052,,,,,,,,,,63.8,67.2,62835.0,3456.0,222.0,81.0,81.0,81.0,0.0,0.0,,48099.0,15852.0,2682.0,560.0,51.0,34.0,17.0,17.0,,,,,,,,,,,,,,,,,95.5,2.61,1.88,0.05,-0.42,0.38,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,,-,-,0,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,45.0,10.0,D08,1.0,,NB-ferguhei-5069961-0004,5.0,Histidine,0,0,0.0,0.0,0,,,,,,,,99.38,0.63,,0.053,,,,,,,,,,56.2,60.8,48101.0,3072.0,283.0,162.0,101.0,61.0,0.0,0.0,,2000000.0,738484.0,40397.0,1885.0,272.0,187.0,51.0,34.0,,,,,,,,,,,,,,,,,94.6,3.33,2.11,-0.92,0.3,0.61,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,,-,-,0,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,45.0,10.0,D09,1.0,,NB-ferguhei-5069961-0004,5.6,Histidine,0,0,0.0,0.0,0,,,,,,,,98.75,-0.01,,0.054,,,,,,,,,,63.4,65.6,47434.0,2021.0,182.0,121.0,40.0,40.0,0.0,0.0,,2000000.0,1000000.0,219368.0,29221.0,255.0,68.0,0.0,0.0,,,,,,,,,,,,,,,,,94.6,2.42,2.94,-0.83,-0.61,1.44,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,,-,-,0,Protein Formulation Characterization Summary
1/6/2023,ferguhei,aTau,69BHV,mAb,Single Control,,45.0,10.0,D10,1.0,,NB-ferguhei-5069961-0004,6.2,Histidine,0,0,0.0,0.0,0,,,,,,,,98.72,-0.03,,0.053,,,,,,,,,,59.6,66.2,10792.0,121.0,40.0,20.0,20.0,20.0,20.0,0.0,,327887.0,90765.0,6858.0,679.0,102.0,51.0,17.0,17.0,,,,,,,,,,,,,,,,,95.1,2.67,2.2,-0.34,-0.36,0.7,,,,69BHV,69BHV,,,,,aTau historical data.xlsx,,,,-,-,0,Protein Formulation Characterization Summary
